,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token
1859,gpt-3.5-turbo,CHAPTER ONE,4911,36," have
been good stories tonight, Reshi.”
Reshi was another of the innkeeper’s names, a nickname almost. The
sound of it tugged one corner of his","[' have', '\n', 'been', ' good', ' stories', ' tonight', ',', ' Res', 'hi', '.”\n', 'Res']","['hi', ' smiled', '.', ' ""', 'The', ' best', ' stories', ' always', ' are', '.""']","['hi', ' was', ' another', ' of', ' the', ' inn', 'keeper', '’s', ' names', ',']",0.9,"hi smiled. ""The best stories always are.""","hi was another of the innkeeper’s names, a nickname almost. The
sound of it tugged one corner of his",tensor([[0.8360]]),4,"[tensor([[0.7451]]), tensor([[0.8339]]), tensor([[0.8208]]), tensor([[0.8360]]), tensor([[0.8202]]), tensor([[0.8187]]), tensor([[0.8099]]), tensor([[0.7966]])]",4910,4930
1122,gpt-3.5-turbo,American God's,4928,33," Low 
Key’s Herodotus and the book of coin tricks, 
and, with a momentary pang, he abandoned 
the blank metal disks he had","[' Low', ' \n', 'Key', '’s', ' Her', 'od', 'ot', 'us', ' and', ' the', ' book', ' of', ' coin', ' tricks']","['""', 'Low', '-key', ' is', ' the', ' best', ' way', ' to', ' approach', ' life', ',', ' for', ' it', ' allows', ' us', ' to', ' appreciate', ' the', ' simple']","[',', ' \n', 'and', ',', ' with', ' a', ' moment', 'ary', ' pang', ',', ' he', ' abandoned', ' \n', 'the', ' blank', ' metal', ' disks', ' he', ' had']",1.0,"""Low-key is the best way to approach life, for it allows us to appreciate the simple joys and find contentment in the little things.""",", 
and, with a momentary pang, he abandoned 
the blank metal disks he had",tensor([[0.7677]]),2,"[tensor([[0.7489]]), tensor([[0.7677]]), tensor([[0.7565]]), tensor([[0.7621]]), tensor([[0.7414]]), tensor([[0.7574]]), tensor([[0.7601]]), tensor([[0.7532]]), tensor([[0.7566]]), tensor([[0.7555]]), tensor([[0.7560]]), tensor([[0.7540]]), tensor([[0.7494]]), tensor([[0.7494]]), tensor([[0.7493]]), tensor([[0.7483]]), tensor([[0.7507]]), tensor([[0.7498]]), tensor([[0.7506]]), tensor([[0.7501]]), tensor([[0.7441]]), tensor([[0.7442]]), tensor([[0.7459]]), tensor([[0.7463]]), tensor([[0.7535]])]",4927,4959
1674,gpt-3.5-turbo,The Blade Itself,4933,27," As Glokta came through the door he
straightened up and gave a little bow, and it was plain by his eyes that","[' As', ' Glo', 'k', 'ta', ' came', ' through', ' the', ' door', ' he']","['was', ' struck', ' by', ' the', ' smell', '.', ' It', ' was', ' a', ' smell', ' he', ' knew', ' well', '.']","['\n', 'straight', 'ened', ' up', ' and', ' gave', ' a', ' little', ' bow', ',', ' and', ' it', ' was', ' plain']",1.0,was struck by the smell. It was a smell he knew well.,"
straightened up and gave a little bow, and it was plain by his eyes that",tensor([[0.8199]]),13,"[tensor([[0.7590]]), tensor([[0.7739]]), tensor([[0.7650]]), tensor([[0.7763]]), tensor([[0.7761]]), tensor([[0.7790]]), tensor([[0.7871]]), tensor([[0.7835]]), tensor([[0.7855]]), tensor([[0.7869]]), tensor([[0.7918]]), tensor([[0.8100]]), tensor([[0.8199]])]",4932,4954
1054,gpt-3.5-turbo,American God's,4940,25," coin tricks, 
and, with a momentary pang, he abandoned 
the blank metal disks he had smuggled out of","[' coin', ' tricks', ',', ' \n', 'and']","['pick', 'p', 'ocket', 'ing', '.']","[',', ' with', ' a', ' moment', 'ary']",1.0,pickpocketing.,", with a momentary pang, he abandoned 
the blank metal disks he had smuggled out of",tensor([[0.7847]]),2,"[tensor([[0.7437]]), tensor([[0.7847]])]",4939,4948
518,gpt-3.5-turbo,The Night Circus,4943,27," top hat from its stand and puts it on her head, where it slides down and obscures her questioning eyes in a cage of
","[' top', ' hat', ' from', ' its', ' stand', ' and']","['placed', ' it', ' upon', ' his', ' head', ',', ' adjusting', ' it', ' just', ' so', '.']","[' puts', ' it', ' on', ' her', ' head', ',', ' where', ' it', ' slides', ' down', ' and']",0.6363636363636364,"placed it upon his head, adjusting it just so."," puts it on her head, where it slides down and obscures her questioning eyes in a cage of
",tensor([[0.8397]]),7,"[tensor([[0.7782]]), tensor([[0.7782]]), tensor([[0.8005]]), tensor([[0.7879]]), tensor([[0.7993]]), tensor([[0.8285]]), tensor([[0.8397]]), tensor([[0.8381]]), tensor([[0.8385]]), tensor([[0.8195]])]",4942,4958
1332,gpt-3.5-turbo,Six of Crows,4945,25," only needed to wait.
He saw Anya rise and pick up the little boy. He heard her crooning tenderly
","[' only', ' needed', ' to', ' wait', '.\n', 'He', ' saw', ' Any', 'a', ' rise', ' and', ' pick']","['up', ' the', ' knife', '.']","[' up', ' the', ' little', ' boy']",0.75,up the knife.," up the little boy. He heard her crooning tenderly
",tensor([[0.8147]]),3,"[tensor([[0.7557]]), tensor([[0.7872]]), tensor([[0.8147]]), tensor([[0.7885]])]",4944,4959
1123,gpt-3.5-turbo,American God's,4948,30," momentary pang, he abandoned 
the blank metal disks he had smuggled out of 
the workshop, which had served him for 
coins. There","[' moment', 'ary', ' pang', ',', ' he', ' abandoned', ' \n', 'the', ' blank', ' metal', ' disks', ' he', ' had']","['been', ' holding', ' and', ' began', ' to', ' \n', 'shuffle', ' the', ' cards', '.']","[' smugg', 'led', ' out', ' of', ' \n', 'the', ' workshop', ',', ' which', ' had']",1.0,"been holding and began to 
shuffle the cards."," smuggled out of 
the workshop, which had served him for 
coins. There",tensor([[0.8200]]),8,"[tensor([[0.7411]]), tensor([[0.7617]]), tensor([[0.7593]]), tensor([[0.7777]]), tensor([[0.7789]]), tensor([[0.7871]]), tensor([[0.8132]]), tensor([[0.8200]]), tensor([[0.7869]])]",4947,4969
1818,gpt-3.5-turbo,CHAPTER ONE,4949,36," a wry smile as he sank into
the deep chair in front of the fire. “So, what did you learn today, Bast?”
“Today, master, I","[' a', ' w', 'ry', ' smile', ' as', ' he', ' sank', ' into', '\n', 'the']","['comfort', 'able', ' chair', ',', ' ""', 'I', ' have', ' not', ' failed', '.', ' I', ""'ve"", ' just', ' found', ' ', '10', ',', '000', ' ways', ' that', ' won', ""'t"", ' work', '.""']","[' deep', ' chair', ' in', ' front', ' of', ' the', ' fire', '.', ' “', 'So', ',', ' what', ' did', ' you', ' learn', ' today', ',', ' Bast', '?”', '\n', '“', 'Today', ',', ' master']",0.9583333333333334,"comfortable chair, ""I have not failed. I've just found 10,000 ways that won't work."""," deep chair in front of the fire. “So, what did you learn today, Bast?”
“Today, master, I",tensor([[0.8259]]),3,"[tensor([[0.7606]]), tensor([[0.7742]]), tensor([[0.8259]]), tensor([[0.8232]]), tensor([[0.8210]]), tensor([[0.8081]]), tensor([[0.7956]]), tensor([[0.7919]]), tensor([[0.7927]]), tensor([[0.8056]]), tensor([[0.8074]]), tensor([[0.8050]]), tensor([[0.7991]]), tensor([[0.8027]]), tensor([[0.8124]])]",4948,4981
1689,gpt-3.5-turbo,The Blade Itself,4949,27," little bow, and it was plain by his eyes that he was
smiling. He’s always smiling.
‘Superior Kaly","[' little', ' bow', ',', ' and', ' it', ' was', ' plain', ' by', ' his', ' eyes', ' that', ' he']","['was', ' thinking', ' all', ' the', ' time', ' of', ' something', ' else', '.']","[' was', '\n', 'sm', 'iling', '.', ' He', '’s', ' always', ' smiling']",1.0,was thinking all the time of something else.," was
smiling. He’s always smiling.
‘Superior Kaly",tensor([[0.8064]]),2,"[tensor([[0.7639]]), tensor([[0.8064]]), tensor([[0.7721]]), tensor([[0.7875]]), tensor([[0.7892]]), tensor([[0.8048]]), tensor([[0.8028]]), tensor([[0.8013]]), tensor([[0.7848]])]",4948,4968
1615,gpt-3.5-turbo,The Blade Itself,4964,32,"iling. He’s always smiling.
‘Superior Kalyne wants to see you,’ he said in his broad, common accent, ‘and
I’m","['iling', '.', ' He', '’s', ' always', ' smiling', '.\n', '‘', 'Super', 'ior']","['ity', ' and', ' success', ' are', ' not', ' the', ' same', ' thing', '.']","[' K', 'aly', 'ne', ' wants', ' to', ' see', ' you', ',’', ' he']",1.0,ity and success are not the same thing.," Kalyne wants to see you,’ he said in his broad, common accent, ‘and
I’m",tensor([[0.7697]]),3,"[tensor([[0.7483]]), tensor([[0.7276]]), tensor([[0.7697]]), tensor([[0.7606]]), tensor([[0.7509]]), tensor([[0.7338]]), tensor([[0.7422]]), tensor([[0.7479]]), tensor([[0.7406]])]",4963,4981
1052,gpt-3.5-turbo,American God's,4965,31," 
the workshop, which had served him for 
coins. There would be coins, real coins, on 
the outside. He shaved. He dressed in","[' \n', 'the', ' workshop', ',', ' which', ' had', ' served', ' him']","['so', ' well', ',', ' was', ' now', ' a', ' prison', ' to', ' him', '.']","[' for', ' \n', 'coins', '.', ' There', ' would', ' be', ' coins', ',', ' real']",1.0,"so well, was now a prison to him."," for 
coins. There would be coins, real coins, on 
the outside. He shaved. He dressed in",tensor([[0.8064]]),4,"[tensor([[0.7876]]), tensor([[0.7899]]), tensor([[0.7951]]), tensor([[0.8064]]), tensor([[0.7858]]), tensor([[0.7957]]), tensor([[0.7980]]), tensor([[0.7948]]), tensor([[0.7953]])]",4964,4981
1682,gpt-3.5-turbo,The Blade Itself,4965,39,". He’s always smiling.
‘Superior Kalyne wants to see you,’ he said in his broad, common accent, ‘and
I’m of the opinion that I never saw him","['.', ' He', '’s', ' always', ' smiling', '.\n', '‘', 'Super', 'ior', ' K', 'aly']","['a', '.k', '.a', '.', ' The', ' Flash', ',', ' is', ' the', ' fastest', ' man', ' alive', "".'""]","['ne', ' wants', ' to', ' see', ' you', ',’', ' he', ' said', ' in', ' his', ' broad', ',', ' common']",1.0,"a.k.a. The Flash, is the fastest man alive.'","ne wants to see you,’ he said in his broad, common accent, ‘and
I’m of the opinion that I never saw him",tensor([[0.7916]]),2,"[tensor([[0.7512]]), tensor([[0.7916]]), tensor([[0.7882]]), tensor([[0.7729]]), tensor([[0.7691]]), tensor([[0.7685]]), tensor([[0.7489]]), tensor([[0.7551]]), tensor([[0.7628]])]",4964,4987
1484,gpt-3.5-turbo,The Lord of the Rings,4974,33," (such as Gandalf).
Many young hobbits were included, and present by parental permission; for hobbits were easy-going with their children in the matter
of","[' (', 'such', ' as', ' Gand', 'alf', ').\n', 'Many', ' young', ' hob', 'bits', ' were', ' included']","['in', ' the', ' company', ',', ' and', ' they', ' were', ' all', ' chosen', ' for', ' their', ' courage', ' and', ' loyalty', '.']","[',', ' and', ' present', ' by', ' parental', ' permission', ';', ' for', ' hob', 'bits', ' were', ' easy', '-going', ' with', ' their']",1.0,"in the company, and they were all chosen for their courage and loyalty.",", and present by parental permission; for hobbits were easy-going with their children in the matter
of",tensor([[0.8040]]),13,"[tensor([[0.7438]]), tensor([[0.7553]]), tensor([[0.7709]]), tensor([[0.7500]]), tensor([[0.7560]]), tensor([[0.7567]]), tensor([[0.7853]]), tensor([[0.7837]]), tensor([[0.7868]]), tensor([[0.7874]]), tensor([[0.7914]]), tensor([[0.8023]]), tensor([[0.8040]]), tensor([[0.7940]])]",4973,4999
1609,gpt-3.5-turbo,The Blade Itself,4980,21," you,’ he said in his broad, common accent, ‘and
I’m of the opinion that I","[' you', ',’', ' he', ' said', ' in', ' his', ' broad', ',', ' common', ' accent']","[',', ' ‘', 'are', ' a', ' wizard', '.’']","[',', ' ‘', 'and', '\n', 'I', '’m']",0.6666666666666666,", ‘are a wizard.’",", ‘and
I’m of the opinion that I",tensor([[0.8246]]),4,"[tensor([[0.7344]]), tensor([[0.7912]]), tensor([[0.8070]]), tensor([[0.8246]]), tensor([[0.7948]])]",4979,4994
1301,gpt-3.5-turbo,Six of Crows,4985,35," come in, Hoede,” she said. Joost heard the words,
understood them, forgot them.
Hoede walked to the door and slid the bolt free. He","[' come', ' in', ',', ' Ho', 'ede', ',”', ' she', ' said', '.', ' Jo', 'ost', ' heard']","['the', ' sound', ' of', ' a', ' door', ' opening', ' and', ' closing', ',', ' and', ' then', ' the', ' sound', ' of', ' footsteps', ' approaching', '.']","[' the', ' words', ',\n', 'under', 'stood', ' them', ',', ' forgot', ' them', '.\n', 'Ho', 'ede', ' walked', ' to', ' the', ' door', ' and']",1.0,"the sound of a door opening and closing, and then the sound of footsteps approaching."," the words,
understood them, forgot them.
Hoede walked to the door and slid the bolt free. He",tensor([[0.8298]]),12,"[tensor([[0.7412]]), tensor([[0.8069]]), tensor([[0.7809]]), tensor([[0.7854]]), tensor([[0.7835]]), tensor([[0.8085]]), tensor([[0.8056]]), tensor([[0.8076]]), tensor([[0.8181]]), tensor([[0.8259]]), tensor([[0.8247]]), tensor([[0.8298]]), tensor([[0.8130]]), tensor([[0.8234]]), tensor([[0.8223]]), tensor([[0.8205]])]",4984,5012
157,gpt-3.5-turbo,Harry Potter ,4990,27,", “Hagrid’s late. I suppose it was he who told you I’d
be here, by the way?”
“Yes","[',', ' “', 'H', 'agrid', '’s', ' late', '.', ' I', ' suppose', ' it', ' was']","['only', ' a', ' matter', ' of', ' time', ' before', ' Dumbledore', ' sent', ' someone', ' to', ' investigate', ' why', ' I', ' hadn', '’t', ' turned']","[' he', ' who', ' told', ' you', ' I', '’d', '\n', 'be', ' here', ',', ' by', ' the', ' way', '?”', '\n', '“Yes']",1.0,"only a matter of time before Dumbledore sent someone to investigate why I hadn’t turned up at Privet Drive.” - J.K. Rowling, Harry Potter and the Chamber of Secrets"," he who told you I’d
be here, by the way?”
“Yes",tensor([[0.8182]]),18,"[tensor([[0.7394]]), tensor([[0.7537]]), tensor([[0.7495]]), tensor([[0.7351]]), tensor([[0.7690]]), tensor([[0.7644]]), tensor([[0.7811]]), tensor([[0.7658]]), tensor([[0.7840]]), tensor([[0.7903]]), tensor([[0.7997]]), tensor([[0.7739]]), tensor([[0.7759]]), tensor([[0.7995]]), tensor([[0.8101]]), tensor([[0.8107]]), tensor([[0.8159]]), tensor([[0.8182]]), tensor([[0.8145]]), tensor([[0.8025]]), tensor([[0.8058]]), tensor([[0.8126]]), tensor([[0.8076]]), tensor([[0.8090]]), tensor([[0.8082]]), tensor([[0.7968]]), tensor([[0.8002]]), tensor([[0.8049]]), tensor([[0.7992]]), tensor([[0.8082]])]",4989,5015
1291,gpt-3.5-turbo,Six of Crows,4992,35," said. Joost heard the words,
understood them, forgot them.
Hoede walked to the door and slid the bolt free. He entered the steel cell.
“Do","[' said', '.', ' Jo', 'ost', ' heard', ' the', ' words', ',\n', 'under', 'stood', ' them', ',', ' forgot', ' them']","['almost', ' as', ' soon', ' as', ' he', ' heard', ' them', ',', ' and', ' remembered', ' them', ' again', ' only', ' when', ' he', ' heard', ' them', ' repeated', '.']","['.\n', 'Ho', 'ede', ' walked', ' to', ' the', ' door', ' and', ' slid', ' the', ' bolt', ' free', '.', ' He', ' entered', ' the', ' steel', ' cell', '.\n']",1.0,"almost as soon as he heard them, and remembered them again only when he heard them repeated.",".
Hoede walked to the door and slid the bolt free. He entered the steel cell.
“Do",tensor([[0.8024]]),7,"[tensor([[0.7485]]), tensor([[0.7685]]), tensor([[0.7628]]), tensor([[0.7823]]), tensor([[0.7938]]), tensor([[0.7997]]), tensor([[0.8024]]), tensor([[0.7955]]), tensor([[0.7966]]), tensor([[0.7948]]), tensor([[0.7937]]), tensor([[0.7908]]), tensor([[0.7880]]), tensor([[0.7951]]), tensor([[0.7934]]), tensor([[0.7971]]), tensor([[0.7964]]), tensor([[0.7744]])]",4991,5023
1577,gpt-3.5-turbo,The Lord of the Rings,5002,35," in the matter
of sitting up late, especially when there was a chance of getting them
a free meal. Bringing up young hobbits took a lot of provender.
","[' in', ' the', ' matter', '\n', 'of', ' sitting', ' up', ' late', ',', ' especially']","['when', ' it', ' comes', ' to', ' reading', ' a', ' good', ' book', '.']","[' when', ' there', ' was', ' a', ' chance', ' of', ' getting', ' them', '\n']",1.0,when it comes to reading a good book.," when there was a chance of getting them
a free meal. Bringing up young hobbits took a lot of provender.
",tensor([[0.8106]]),9,"[tensor([[0.7706]]), tensor([[0.8039]]), tensor([[0.7885]]), tensor([[0.7845]]), tensor([[0.7935]]), tensor([[0.7906]]), tensor([[0.7908]]), tensor([[0.8068]]), tensor([[0.8106]])]",5001,5019
34,gpt-3.5-turbo,Harry Potter ,5008,23,"be here, by the way?”
“Yes,” said Professor McGonagall. “And I don’t suppose","['be', ' here', ',', ' by', ' the', ' way', '?”', '\n', '“Yes', ',”', ' said']","['the', ' water', ',', ' and', ' the', ' water', ' is', ' the', ' sky', '.', ' Beyond', ' the']","[' Professor', ' McG', 'on', 'ag', 'all', '.', ' “', 'And', ' I', ' don', '’t', ' suppose']",1.0,"the water, and the water is the sky. Beyond the sky, the light. And beyond the light, the traveler. The traveler is the ego, the ego is the illusion, and the illusion is the dream.", Professor McGonagall. “And I don’t suppose,tensor([[0.7803]]),34,"[tensor([[0.7486]]), tensor([[0.7744]]), tensor([[0.7546]]), tensor([[0.7442]]), tensor([[0.7422]]), tensor([[0.7357]]), tensor([[0.7382]]), tensor([[0.7429]]), tensor([[0.7278]]), tensor([[0.7563]]), tensor([[0.7556]]), tensor([[0.7570]]), tensor([[0.7585]]), tensor([[0.7537]]), tensor([[0.7647]]), tensor([[0.7623]]), tensor([[0.7661]]), tensor([[0.7611]]), tensor([[0.7679]]), tensor([[0.7592]]), tensor([[0.7672]]), tensor([[0.7714]]), tensor([[0.7752]]), tensor([[0.7738]]), tensor([[0.7719]]), tensor([[0.7733]]), tensor([[0.7755]]), tensor([[0.7765]]), tensor([[0.7762]]), tensor([[0.7776]]), tensor([[0.7801]]), tensor([[0.7794]]), tensor([[0.7796]]), tensor([[0.7803]]), tensor([[0.7799]]), tensor([[0.7681]])]",5007,5029
11,gpt-3.5-turbo,Harry Potter ,5014,25,"?”
“Yes,” said Professor McGonagall. “And I don’t suppose you’re
going to tell me why","['?”', '\n', '“Yes', ',”', ' said', ' Professor', ' McG', 'on', 'ag']","['ards', ',', ' ""', 'but', ' it', ' does', ' not', ' do', ' to', ' dwell', ' on', ' dreams', ' and', ' forget', ' to', ' live']","['all', '.', ' “', 'And', ' I', ' don', '’t', ' suppose', ' you', '’re', '\n', 'going', ' to', ' tell', ' me', ' why']",1.0,"ards, ""but it does not do to dwell on dreams and forget to live.""","all. “And I don’t suppose you’re
going to tell me why",tensor([[0.8178]]),8,"[tensor([[0.7547]]), tensor([[0.7513]]), tensor([[0.7912]]), tensor([[0.7925]]), tensor([[0.7937]]), tensor([[0.8047]]), tensor([[0.8105]]), tensor([[0.8178]]), tensor([[0.8037]]), tensor([[0.8158]]), tensor([[0.8105]]), tensor([[0.8113]]), tensor([[0.8090]]), tensor([[0.8104]]), tensor([[0.8014]])]",5013,5037
1405,gpt-3.5-turbo,The Lord of the Rings,5015,26," a chance of getting them
a free meal. Bringing up young hobbits took a lot of provender.
There were many B","[' a', ' chance', ' of', ' getting', ' them', '\n', 'a', ' free', ' meal']","['that', ' is', ' the', ' question', ':', ' Whether', "" '"", 't', 'is', ' nob', 'ler', ' in', ' the', ' mind', ' to', ' suffer', ' The']","['.', ' Bringing', ' up', ' young', ' hob', 'bits', ' took', ' a', ' lot', ' of', ' prov', 'ender', '.\n', 'There', ' were', ' many', ' B']",1.0,"that is the question: Whether 'tis nobler in the mind to suffer The slings and arrows of outrageous fortune,Or to take arms against a sea of troubles,And by opposing end them?",". Bringing up young hobbits took a lot of provender.
There were many B",tensor([[0.7931]]),18,"[tensor([[0.7284]]), tensor([[0.7579]]), tensor([[0.7541]]), tensor([[0.7461]]), tensor([[0.7600]]), tensor([[0.7408]]), tensor([[0.7438]]), tensor([[0.7771]]), tensor([[0.7789]]), tensor([[0.7827]]), tensor([[0.7758]]), tensor([[0.7750]]), tensor([[0.7602]]), tensor([[0.7671]]), tensor([[0.7755]]), tensor([[0.7766]]), tensor([[0.7900]]), tensor([[0.7931]]), tensor([[0.7923]]), tensor([[0.7866]]), tensor([[0.7883]]), tensor([[0.7904]]), tensor([[0.7868]]), tensor([[0.7908]]), tensor([[0.7904]]), tensor([[0.7857]]), tensor([[0.7893]]), tensor([[0.7877]]), tensor([[0.7894]]), tensor([[0.7926]]), tensor([[0.7914]]), tensor([[0.7899]])]",5014,5039
1084,gpt-3.5-turbo,American God's,5022,31," empty 
inside. 
The rain had started to gust from the gray 
sky, a freezing rain. Pellets of ice stung 
Shadow’s face","[' empty', ' \n', 'inside', '.', ' \n', 'The', ' rain', ' had', ' started', ' to', ' gust', ' from', ' the', ' gray', ' \n']","['sky', ',', ' and', ' I', ' sat', ' there', ' in', ' the', ' car', ',', ' staring', ' out', ' at', ' the', ' empty', ' street']","['sky', ',', ' a', ' freezing', ' rain', '.', ' Pel', 'lets', ' of', ' ice', ' st', 'ung', ' \n', 'Shadow', '’s', ' face']",0.875,"sky, and I sat there in the car, staring out at the empty street, feeling empty inside.","sky, a freezing rain. Pellets of ice stung 
Shadow’s face",tensor([[0.8376]]),2,"[tensor([[0.7807]]), tensor([[0.8376]]), tensor([[0.8273]]), tensor([[0.8139]]), tensor([[0.8089]]), tensor([[0.8116]]), tensor([[0.8076]]), tensor([[0.8073]]), tensor([[0.8006]]), tensor([[0.8105]]), tensor([[0.8102]]), tensor([[0.8099]]), tensor([[0.8017]]), tensor([[0.8150]]), tensor([[0.7963]]), tensor([[0.8045]]), tensor([[0.8124]]), tensor([[0.7985]])]",5021,5051
1140,gpt-3.5-turbo,American God's,5026,23," 
The rain had started to gust from the gray 
sky, a freezing rain. Pellets of ice stung","[' \n', 'The', ' rain', ' had', ' started', ' to', ' gust', ' from']","['the', ' east', ',', ' and', ' the', ' trees', ' were', ' beginning', ' to', ' c', 'reak', '.']","[' the', ' gray', ' \n', 'sky', ',', ' a', ' freezing', ' rain', '.', ' Pel', 'lets', ' of']",1.0,"the east, and the trees were beginning to creak."," the gray 
sky, a freezing rain. Pellets of ice stung",tensor([[0.8269]]),10,"[tensor([[0.7860]]), tensor([[0.7906]]), tensor([[0.8151]]), tensor([[0.8049]]), tensor([[0.8031]]), tensor([[0.8102]]), tensor([[0.8109]]), tensor([[0.8060]]), tensor([[0.8118]]), tensor([[0.8269]])]",5025,5044
106,gpt-3.5-turbo,Harry Potter ,5043,39," of all places?”
“I’ve come to bring Harry to his aunt and uncle.  ey’re the
only family he has left now.”
“You don’t mean — you can’t mean","[' of', ' all', ' places', '?”', '\n', '“I', '’ve', ' come', ' to', ' bring', ' Harry', ' to', ' his', ' aunt', ' and', ' uncle', '.', ' ', '\x02']","['They', '’re', ' the', ' only', ' family', ' he', ' has', ' left', ' now', '.”']","[' ey', '’re', ' the', '\n', 'only', ' family', ' he', ' has', ' left', ' now']",0.4,They’re the only family he has left now.”," ey’re the
only family he has left now.”
“You don’t mean — you can’t mean",tensor([[0.9200]]),9,"[tensor([[0.7687]]), tensor([[0.7976]]), tensor([[0.7890]]), tensor([[0.8276]]), tensor([[0.8633]]), tensor([[0.8866]]), tensor([[0.8848]]), tensor([[0.9134]]), tensor([[0.9200]])]",5042,5070
176,gpt-3.5-turbo,Harry Potter ,5046,23,"?”
“I’ve come to bring Harry to his aunt and uncle.  ey’re the
only family he","['?”', '\n', '“I', '’ve', ' come', ' to']","['“', 'bel', 'ieve', ' that', ' if', ' you', ' show', ' people', ' the', ' problems', ' and', ' you', ' show', ' them', ' the', ' solutions', ' they']","[' bring', ' Harry', ' to', ' his', ' aunt', ' and', ' uncle', '.', ' ', '\x02', ' ey', '’re', ' the', '\n', 'only', ' family', ' he']",1.0,"“believe that if you show people the problems and you show them the solutions they will be moved to act.”
- Bill Gates"," bring Harry to his aunt and uncle.  ey’re the
only family he",tensor([[0.7844]]),22,"[tensor([[0.7557]]), tensor([[0.7503]]), tensor([[0.7403]]), tensor([[0.7255]]), tensor([[0.7283]]), tensor([[0.7375]]), tensor([[0.7604]]), tensor([[0.7740]]), tensor([[0.7540]]), tensor([[0.7621]]), tensor([[0.7634]]), tensor([[0.7584]]), tensor([[0.7584]]), tensor([[0.7659]]), tensor([[0.7543]]), tensor([[0.7593]]), tensor([[0.7527]]), tensor([[0.7508]]), tensor([[0.7650]]), tensor([[0.7624]]), tensor([[0.7740]]), tensor([[0.7844]]), tensor([[0.7742]])]",5045,5067
925,gpt-3.5-turbo,The Poppy War,5049,31,"’t bite your
tongue. Do not cry out, unless he wants you to. Keep your head down and
do as he says—bec","['’t', ' bite', ' your', '\n', 't', 'ong', 'ue', '.', ' Do', ' not', ' cry', ' out', ',', ' unless', ' he']","['st', 'abs', ' you', '.']","[' wants', ' you', ' to', '.']",0.75,stabs you.," wants you to. Keep your head down and
do as he says—bec",tensor([[0.7977]]),3,"[tensor([[0.7692]]), tensor([[0.7609]]), tensor([[0.7977]])]",5048,5066
937,gpt-3.5-turbo,The Poppy War,5085,36," slave until he trusts you.
But once he does? You start plying him with opium—just a little bit at first,
though I doubt he’s never smoked before.","[' slave', ' until', ' he', ' trusts', ' you', '.\n', 'But', ' once', ' he', ' does', '?', ' You', ' start', ' p', 'lying', ' him']","['with', ' liquor', ',', ' invite', ' him', ' to', ' your', ' house', ',', ' introduce', ' him', ' to', ' your', ' wife', ' and', ',', ' finally', ',', ' offer', ' him']","[' with', ' op', 'ium', '—', 'just', ' a', ' little', ' bit', ' at', ' first', ',\n', 'though', ' I', ' doubt', ' he', '’s', ' never', ' smoked', ' before', '.']",1.0,"with liquor, invite him to your house, introduce him to your wife and, finally, offer him your daughter."," with opium—just a little bit at first,
though I doubt he’s never smoked before.",tensor([[0.8321]]),18,"[tensor([[0.7724]]), tensor([[0.7968]]), tensor([[0.8245]]), tensor([[0.7965]]), tensor([[0.8228]]), tensor([[0.8256]]), tensor([[0.8297]]), tensor([[0.8076]]), tensor([[0.8206]]), tensor([[0.8290]]), tensor([[0.8269]]), tensor([[0.8320]]), tensor([[0.8230]]), tensor([[0.8215]]), tensor([[0.8301]]), tensor([[0.8294]]), tensor([[0.8309]]), tensor([[0.8321]]), tensor([[0.8230]])]",5084,5119
1214,gpt-3.5-turbo,Six of Crows,5088,20,".
Anya shifted the boy’s weight in her arms. “Don’t look,” she murmured","['.\n', 'An', 'ya', ' shifted', ' the', ' boy', '’s', ' weight', ' in', ' her']","['arms', ' and', ' walked', ' toward', ' the', ' door', '.']","[' arms', '.', ' “', 'Don', '’t', ' look', ',”']",1.0,arms and walked toward the door.," arms. “Don’t look,” she murmured",tensor([[0.8591]]),3,"[tensor([[0.7571]]), tensor([[0.8407]]), tensor([[0.8591]]), tensor([[0.8292]]), tensor([[0.8363]]), tensor([[0.8385]]), tensor([[0.8276]])]",5087,5103
19,gpt-3.5-turbo,Harry Potter ,5089,20,"cried Professor McGonagall, jumping to her feet and pointing at
number four. “","['cri', 'ed', ' Professor', ' McG', 'on']","['all', 'ag', 'all', '.']","['ag', 'all', ',', ' jumping']",0.75,allagall.,"agall, jumping to her feet and pointing at
number four. “",tensor([[0.7884]]),2,"[tensor([[0.7389]]), tensor([[0.7884]])]",5088,5096
