,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token
1068,gpt-3.5-turbo,Dred Scott v. Sandford (1857),23524,20,"the clause, the arrangement and combination of the powers, and the somewhat unusual phraseology it uses, when","['the', 'clause', ',', 'the', 'arrangement', 'and']","['the', 'combination', 'of', 'words', ',', 'the', 'style', ',', 'should', 'be', 'suited', 'to', 'the', 'subject']","['combination', 'of', 'the', 'powers', ',', 'and', 'the', 'somewhat', 'unusual', 'phraseology', 'it', 'uses', ',', 'when']",0.8571428571428571,"['the', 'combination', 'of', 'words,', 'the', 'style,', 'should', 'be', 'suited', 'to', 'the', 'subject,', 'the', 'expression,', 'and', 'the', 'person.']","combination of the powers, and the somewhat unusual phraseology it uses, when",tensor([[0.8918]]),6,"[tensor([[0.7807]]), tensor([[0.8223]]), tensor([[0.8506]]), tensor([[0.8662]]), tensor([[0.8888]]), tensor([[0.8918]]), tensor([[0.8747]]), tensor([[0.8656]]), tensor([[0.8598]]), tensor([[0.8526]]), tensor([[0.8538]]), tensor([[0.8603]]), tensor([[0.8592]]), tensor([[0.8641]]), tensor([[0.8588]]), tensor([[0.8583]]), tensor([[0.8602]]), tensor([[0.8435]])]",23523,23542
1179,gpt-3.5-turbo,Dred Scott v. Sandford (1857),23594,29,"according to its legitimate meaning, points to a particular thing. The power is given in relation only to the territory of the United States--that is","['according', 'to', 'its', 'legitimate', 'meaning', ',', 'points']","['to', 'the', 'necessity', 'of', 'a', 'comprehensive', ',', 'centralized', ',', 'and', 'standardized', 'system', 'of', 'education', '.']","['to', 'a', 'particular', 'thing', '.', 'The', 'power', 'is', 'given', 'in', 'relation', 'only', 'to', 'the', 'territory']",0.9333333333333332,"['to', 'the', 'necessity', 'of', 'a', 'comprehensive,', 'centralized,', 'and', 'standardized', 'system', 'of', 'education.']",to a particular thing. The power is given in relation only to the territory of the United States--that is,tensor([[0.8404]]),6,"[tensor([[0.7794]]), tensor([[0.7994]]), tensor([[0.8164]]), tensor([[0.8200]]), tensor([[0.8366]]), tensor([[0.8404]]), tensor([[0.8145]]), tensor([[0.8157]]), tensor([[0.8190]]), tensor([[0.8098]]), tensor([[0.8112]]), tensor([[0.8189]]), tensor([[0.8053]])]",23593,23614
1037,gpt-3.5-turbo,Dred Scott v. Sandford (1857),23817,35,"and other needful buildings.
And the same power of making needful rules respecting the territory is, in precisely the same language, applied to the other property belonging to the United States","['and', 'other', 'needful', 'buildings', '.', '\n', 'And', 'the', 'same', 'power']","['which', 'has', 'been', 'exercised', 'over', 'this', 'territory', 'as', 'is', 'now', 'exercised', 'over', 'the', 'territories', 'of', 'the', 'United', 'States', ',', 'shall', 'cease', 'upon', 'the', 'ratification', 'of']","['of', 'making', 'needful', 'rules', 'respecting', 'the', 'territory', 'is', ',', 'in', 'precisely', 'the', 'same', 'language', ',', 'applied', 'to', 'the', 'other', 'property', 'belonging', 'to', 'the', 'United', 'States']",0.88,"['which', 'has', 'been', 'exercised', 'over', 'this', 'territory', 'as', 'is', 'now', 'exercised', 'over', 'the', 'territories', 'of', 'the', 'United', 'States,', 'shall', 'cease', 'upon', 'the', 'ratification', 'of', 'this', 'treaty;', 'and', 'all', 'troops', 'and', 'public', 'officers', 'of', 'every', 'character,', 'who', 'are', 'now', 'in', 'the', 'territory,', 'shall', 'be', 'withdrawn', 'as', 'soon', 'as', 'practicable,', 'and', 'the', 'public', 'property', 'shall', 'be', 'removed', 'within', 'the', 'time', 'agreed', 'upon', 'for', 'the', 'withdrawal', 'of', 'the', 'troops,', 'respectively.']","of making needful rules respecting the territory is, in precisely the same language, applied to the other property belonging to the United States",tensor([[0.8846]]),20,"[tensor([[0.7495]]), tensor([[0.7774]]), tensor([[0.7864]]), tensor([[0.7743]]), tensor([[0.7886]]), tensor([[0.8027]]), tensor([[0.8113]]), tensor([[0.8495]]), tensor([[0.8533]]), tensor([[0.8546]]), tensor([[0.8422]]), tensor([[0.8425]]), tensor([[0.8465]]), tensor([[0.8471]]), tensor([[0.8657]]), tensor([[0.8640]]), tensor([[0.8650]]), tensor([[0.8823]]), tensor([[0.8843]]), tensor([[0.8846]]), tensor([[0.8638]]), tensor([[0.8639]]), tensor([[0.8626]]), tensor([[0.8548]]), tensor([[0.8548]]), tensor([[0.8530]]), tensor([[0.8451]]), tensor([[0.8481]]), tensor([[0.8493]]), tensor([[0.8403]]), tensor([[0.8391]]), tensor([[0.8388]]), tensor([[0.8342]]), tensor([[0.8359]]), tensor([[0.8326]]), tensor([[0.8281]]), tensor([[0.8319]]), tensor([[0.8326]]), tensor([[0.8319]]), tensor([[0.8315]]), tensor([[0.8307]]), tensor([[0.8325]]), tensor([[0.8359]]), tensor([[0.8370]]), tensor([[0.8329]]), tensor([[0.8322]]), tensor([[0.8304]]), tensor([[0.8312]]), tensor([[0.8326]]), tensor([[0.8326]]), tensor([[0.8341]]), tensor([[0.8346]]), tensor([[0.8400]]), tensor([[0.8411]]), tensor([[0.8420]]), tensor([[0.8391]]), tensor([[0.8397]]), tensor([[0.8403]]), tensor([[0.8388]]), tensor([[0.8403]]), tensor([[0.8398]]), tensor([[0.8396]]), tensor([[0.8404]]), tensor([[0.8402]]), tensor([[0.8409]]), tensor([[0.8412]]), tensor([[0.8397]]), tensor([[0.8348]])]",23816,23850
1077,gpt-3.5-turbo,Dred Scott v. Sandford (1857),24082,27,"to render this construction irresistible; for, after the provisions we have mentioned, it proceeds to say, ""that nothing in the Constitution shall","['to', 'render', 'this', 'construction', 'irresistible', ';', 'for', ',', 'after', 'the', 'provisions']","['of', 'all', 'the', 'best', 'laws', ',', 'the', 'fate', 'of', 'the', 'majority', 'of', 'mankind', 'depends', 'upon', 'the']","['we', 'have', 'mentioned', ',', 'it', 'proceeds', 'to', 'say', ',', '""', 'that', 'nothing', 'in', 'the', 'Constitution', 'shall']",1.0,"['of', 'all', 'the', 'best', 'laws,', 'the', 'fate', 'of', 'the', 'majority', 'of', 'mankind', 'depends', 'upon', 'the', 'exercise', 'of', 'the', 'powers', 'of', 'the', 'few.']","we have mentioned, it proceeds to say, ""that nothing in the Constitution shall",tensor([[0.8205]]),9,"[tensor([[0.7486]]), tensor([[0.7592]]), tensor([[0.7852]]), tensor([[0.7928]]), tensor([[0.7299]]), tensor([[0.7830]]), tensor([[0.7940]]), tensor([[0.8060]]), tensor([[0.8205]]), tensor([[0.8203]]), tensor([[0.7980]]), tensor([[0.7992]]), tensor([[0.7990]]), tensor([[0.7861]]), tensor([[0.7833]]), tensor([[0.7866]]), tensor([[0.7798]]), tensor([[0.7907]]), tensor([[0.7897]]), tensor([[0.7886]]), tensor([[0.7932]]), tensor([[0.7918]]), tensor([[0.7873]])]",24081,24107
1166,gpt-3.5-turbo,Dred Scott v. Sandford (1857),24097,22,"it proceeds to say, ""that nothing in the Constitution shall be so construed as to prejudice any claims of the","['it', 'proceeds', 'to', 'say', ',', '""', 'that', 'nothing']","['in', 'this', 'world', 'can', 'be', 'said', 'to', 'be', 'certain', ',', 'except', 'death', 'and', 'taxes']","['in', 'the', 'Constitution', 'shall', 'be', 'so', 'construed', 'as', 'to', 'prejudice', 'any', 'claims', 'of', 'the']",0.8571428571428571,"['in', 'this', 'world', 'can', 'be', 'said', 'to', 'be', 'certain,', 'except', 'death', 'and', 'taxes.""']",in the Constitution shall be so construed as to prejudice any claims of the,tensor([[0.8119]]),9,"[tensor([[0.7507]]), tensor([[0.7807]]), tensor([[0.7974]]), tensor([[0.7761]]), tensor([[0.7926]]), tensor([[0.7967]]), tensor([[0.8029]]), tensor([[0.8079]]), tensor([[0.8119]]), tensor([[0.7983]]), tensor([[0.8065]]), tensor([[0.8018]]), tensor([[0.8066]]), tensor([[0.8052]])]",24096,24117
1185,gpt-3.5-turbo,Dred Scott v. Sandford (1857),24404,35,"that no other territory was in the mind of the framers of the Constitution, or intended to be embraced in it. Upon any other construction it would be impossible to account for the","['that', 'no', 'other', 'territory', 'was', 'in', 'the']","['same', 'situation', 'as', 'Palestine', '.']","['mind', 'of', 'the', 'framers', 'of']",1.0,"['same', 'situation', 'as', 'Palestine.']","mind of the framers of the Constitution, or intended to be embraced in it. Upon any other construction it would be impossible to account for the",tensor([[0.7895]]),5,"[tensor([[0.7742]]), tensor([[0.7429]]), tensor([[0.7593]]), tensor([[0.7788]]), tensor([[0.7895]])]",24403,24414
1159,gpt-3.5-turbo,Dred Scott v. Sandford (1857),24734,38,"Tiffs law introduces no new form or principles for its government, but recite, in the preamble, that it is passed in order that this ordinance may continue to have full effect, and proceeds to","['Tiffs', 'law', 'introduces', 'no', 'new', 'form', 'or', 'principles', 'for']","['the', 'regulation', 'of', 'the', 'internet', ',', 'but', 'rather', 'seeks', 'to', 'apply', 'existing', 'laws', 'and', 'regulations', 'to', 'the', 'digital', 'realm', '.']","['its', 'government', ',', 'but', 'recite', ',', 'in', 'the', 'preamble', ',', 'that', 'it', 'is', 'passed', 'in', 'order', 'that', 'this', 'ordinance', 'may']",0.95,"['the', 'regulation', 'of', 'the', 'internet,', 'but', 'rather', 'seeks', 'to', 'apply', 'existing', 'laws', 'and', 'regulations', 'to', 'the', 'digital', 'realm.']","its government, but recite, in the preamble, that it is passed in order that this ordinance may continue to have full effect, and proceeds to",tensor([[0.8197]]),5,"[tensor([[0.7403]]), tensor([[0.7756]]), tensor([[0.8063]]), tensor([[0.8183]]), tensor([[0.8197]]), tensor([[0.7908]]), tensor([[0.8048]]), tensor([[0.8040]]), tensor([[0.8060]]), tensor([[0.8067]]), tensor([[0.8157]]), tensor([[0.8087]]), tensor([[0.8062]]), tensor([[0.8097]]), tensor([[0.8059]]), tensor([[0.8067]]), tensor([[0.8101]]), tensor([[0.8020]]), tensor([[0.8022]])]",24733,24761
1140,gpt-3.5-turbo,Dred Scott v. Sandford (1857),24764,26,"to have full effect, and proceeds to make only those rules and regulations which were needful to adapt it to the new Government, into","['to', 'have', 'full', 'effect', ',', 'and', 'proceeds', 'to', 'make', 'only', 'those']","['mistakes', 'which', 'he', 'can', 'afford', 'to', 'pay', 'for', '.']","['rules', 'and', 'regulations', 'which', 'were', 'needful', 'to', 'adapt', 'it']",1.0,"['mistakes', 'which', 'he', 'can', 'afford', 'to', 'pay', 'for.']","rules and regulations which were needful to adapt it to the new Government, into",tensor([[0.7892]]),7,"[tensor([[0.7428]]), tensor([[0.7439]]), tensor([[0.7693]]), tensor([[0.7655]]), tensor([[0.7858]]), tensor([[0.7811]]), tensor([[0.7892]]), tensor([[0.7764]]), tensor([[0.7752]])]",24763,24782
1168,gpt-3.5-turbo,Dred Scott v. Sandford (1857),24847,20,by the States when they had full power and right to make the decision; and that the new Government,"['by', 'the', 'States', 'when', 'they', 'had', 'full', 'power']","['to', 'do', 'so', ',', 'and', 'by', 'the', 'people', 'when', 'they', 'had', 'the']","['and', 'right', 'to', 'make', 'the', 'decision', ';', 'and', 'that', 'the', 'new', 'Government']",1.0,"['to', 'do', 'so,', 'and', 'by', 'the', 'people', 'when', 'they', 'had', 'the', 'courage', 'to', 'rise', 'up', 'and', 'overthrow', 'them.']",and right to make the decision; and that the new Government,tensor([[0.8448]]),10,"[tensor([[0.7313]]), tensor([[0.7447]]), tensor([[0.7732]]), tensor([[0.8115]]), tensor([[0.8184]]), tensor([[0.8243]]), tensor([[0.8344]]), tensor([[0.8445]]), tensor([[0.8438]]), tensor([[0.8448]]), tensor([[0.8286]]), tensor([[0.8283]]), tensor([[0.8288]]), tensor([[0.8297]]), tensor([[0.8192]]), tensor([[0.8195]]), tensor([[0.8147]]), tensor([[0.8331]]), tensor([[0.8206]])]",24846,24865
1152,gpt-3.5-turbo,Dred Scott v. Sandford (1857),24932,37,"already established in it, which had been ceded to the States for the purposes hereinbefore mentioned--every word in it is perfectly appropriate and easily understood, and the provisions it contains are in perfect","['already', 'established', 'in', 'it', ',', 'which', 'had']","['been', 'there', 'for', 'a', 'long', 'time', ',', 'and', 'would', 'be', 'there', 'for', 'a', 'long', 'time', 'to', 'come', '.']","['been', 'ceded', 'to', 'the', 'States', 'for', 'the', 'purposes', 'hereinbefore', 'mentioned', '--', 'every', 'word', 'in', 'it', 'is', 'perfectly', 'appropriate']",0.9444444444444444,"['been', 'there', 'for', 'a', 'long', 'time,', 'and', 'would', 'be', 'there', 'for', 'a', 'long', 'time', 'to', 'come.']","been ceded to the States for the purposes hereinbefore mentioned--every word in it is perfectly appropriate and easily understood, and the provisions it contains are in perfect",tensor([[0.8042]]),10,"[tensor([[0.7717]]), tensor([[0.7961]]), tensor([[0.7509]]), tensor([[0.7695]]), tensor([[0.7821]]), tensor([[0.7752]]), tensor([[0.7852]]), tensor([[0.7896]]), tensor([[0.8023]]), tensor([[0.8042]]), tensor([[0.7928]]), tensor([[0.8041]]), tensor([[0.7960]]), tensor([[0.7924]]), tensor([[0.7960]]), tensor([[0.7993]]), tensor([[0.7948]])]",24931,24955
1063,gpt-3.5-turbo,Dred Scott v. Sandford (1857),25748,40,"unlimited grant of sovereignty over territories which the Government might afterwards acquire, is to use them in a sense and for a purpose for which they were not used in any other part of the instrument. But if","['unlimited', 'grant', 'of', 'sovereignty', 'over', 'territories', 'which', 'the', 'Government', 'might', 'afterwards', 'acquire', ',', 'is', 'to', 'use', 'them', 'in', 'a', 'sense']","['of', 'justice', 'and', 'humanity', '.']","['and', 'for', 'a', 'purpose', 'for']",1.0,"['of', 'justice', 'and', 'humanity.']",and for a purpose for which they were not used in any other part of the instrument. But if,tensor([[0.7787]]),2,"[tensor([[0.7667]]), tensor([[0.7787]]), tensor([[0.7620]]), tensor([[0.7746]]), tensor([[0.7664]])]",25747,25771
1177,gpt-3.5-turbo,Dred Scott v. Sandford (1857),26275,22,"land, care is taken to include, by express words, the treaties made by the confederated States. The language","['land', ',', 'care', 'is', 'taken', 'to', 'include', ',', 'by', 'express']","['words', ',', 'every', 'possible', 'shade', 'of', 'meaning', 'of', 'the', 'term', '.']","['words', ',', 'the', 'treaties', 'made', 'by', 'the', 'confederated', 'States', '.', 'The']",0.8181818181818182,"['words,', 'every', 'possible', 'shade', 'of', 'meaning', 'of', 'the', 'term.']","words, the treaties made by the confederated States. The language",tensor([[0.8781]]),2,"[tensor([[0.7617]]), tensor([[0.8781]]), tensor([[0.8365]]), tensor([[0.8220]]), tensor([[0.8283]]), tensor([[0.8366]]), tensor([[0.8389]]), tensor([[0.8375]]), tensor([[0.8481]]), tensor([[0.8523]])]",26274,26294
